0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
,,,,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"{'test': ['61.png', '62.png', '63.png', '64.png', '65.png'], 'train': ['66.png', '67.png', '68.png', '69.png', '70.png'], 'evaluate': ['71.png', '72.png', '73.png', '74.png', '75.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['61.png', '62.png', '63.png', '64.png', '65.png'], 'train': ['66.png', '67.png', '68.png', '69.png', '70.png'], 'evaluate': ['71.png', '72.png', '73.png', '74.png', '75.png']}",,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,,,
,,,,,,,,,,,,,,,,,,"{'test': ['16.png', '17.png', '18.png', '19.png', '20.png'], 'train': ['21.png', '22.png', '23.png', '24.png', '25.png'], 'evaluate': ['26.png', '27.png', '28.png', '29.png', '30.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"{'test': ['16.png', '17.png', '18.png', '19.png', '20.png'], 'train': ['21.png', '22.png', '23.png', '24.png', '25.png'], 'evaluate': ['26.png', '27.png', '28.png', '29.png', '30.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,,,,,,,,,,,,,,"{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['16.png', '17.png', '18.png', '19.png', '20.png'], 'train': ['21.png', '22.png', '23.png', '24.png', '25.png'], 'evaluate': ['26.png', '27.png', '28.png', '29.png', '30.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"{'test': ['16.png', '17.png', '18.png', '19.png', '20.png'], 'train': ['21.png', '22.png', '23.png', '24.png', '25.png'], 'evaluate': ['26.png', '27.png', '28.png', '29.png', '30.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}",,,,,,,
,,,,,,,,,,,,,,,,,,,,"{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}",,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"{'test': ['61.png', '62.png', '63.png', '64.png', '65.png'], 'train': ['66.png', '67.png', '68.png', '69.png', '70.png'], 'evaluate': ['71.png', '72.png', '73.png', '74.png', '75.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['61.png', '62.png', '63.png', '64.png', '65.png'], 'train': ['66.png', '67.png', '68.png', '69.png', '70.png'], 'evaluate': ['71.png', '72.png', '73.png', '74.png', '75.png']}",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}",,,,,,,,,,,,,,,,,,"{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}",,"{'test': ['16.png', '17.png', '18.png', '19.png', '20.png'], 'train': ['21.png', '22.png', '23.png', '24.png', '25.png'], 'evaluate': ['26.png', '27.png', '28.png', '29.png', '30.png']}",,,,,,,,,,,,,,,,,,,,,,,"{'test': ['16.png', '17.png', '18.png', '19.png', '20.png'], 'train': ['21.png', '22.png', '23.png', '24.png', '25.png'], 'evaluate': ['26.png', '27.png', '28.png', '29.png', '30.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,,,,,,,,,,,,,,,,,,"{'test': ['61.png', '62.png', '63.png', '64.png', '65.png'], 'train': ['66.png', '67.png', '68.png', '69.png', '70.png'], 'evaluate': ['71.png', '72.png', '73.png', '74.png', '75.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['16.png', '17.png', '18.png', '19.png', '20.png'], 'train': ['21.png', '22.png', '23.png', '24.png', '25.png'], 'evaluate': ['26.png', '27.png', '28.png', '29.png', '30.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"{'test': ['61.png', '62.png', '63.png', '64.png', '65.png'], 'train': ['66.png', '67.png', '68.png', '69.png', '70.png'], 'evaluate': ['71.png', '72.png', '73.png', '74.png', '75.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}","{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,"{'test': ['61.png', '62.png', '63.png', '64.png', '65.png'], 'train': ['66.png', '67.png', '68.png', '69.png', '70.png'], 'evaluate': ['71.png', '72.png', '73.png', '74.png', '75.png']}",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"{'test': ['61.png', '62.png', '63.png', '64.png', '65.png'], 'train': ['66.png', '67.png', '68.png', '69.png', '70.png'], 'evaluate': ['71.png', '72.png', '73.png', '74.png', '75.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['16.png', '17.png', '18.png', '19.png', '20.png'], 'train': ['21.png', '22.png', '23.png', '24.png', '25.png'], 'evaluate': ['26.png', '27.png', '28.png', '29.png', '30.png']}",,,,,,,,,,,,,,,,,,,,,,,"{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,,,,,,,,,,,,,,,,,,,,,"{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['16.png', '17.png', '18.png', '19.png', '20.png'], 'train': ['21.png', '22.png', '23.png', '24.png', '25.png'], 'evaluate': ['26.png', '27.png', '28.png', '29.png', '30.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,"{'test': ['61.png', '62.png', '63.png', '64.png', '65.png'], 'train': ['66.png', '67.png', '68.png', '69.png', '70.png'], 'evaluate': ['71.png', '72.png', '73.png', '74.png', '75.png']}",,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['61.png', '62.png', '63.png', '64.png', '65.png'], 'train': ['66.png', '67.png', '68.png', '69.png', '70.png'], 'evaluate': ['71.png', '72.png', '73.png', '74.png', '75.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}","{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['16.png', '17.png', '18.png', '19.png', '20.png'], 'train': ['21.png', '22.png', '23.png', '24.png', '25.png'], 'evaluate': ['26.png', '27.png', '28.png', '29.png', '30.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}",,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,,,,,,,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['61.png', '62.png', '63.png', '64.png', '65.png'], 'train': ['66.png', '67.png', '68.png', '69.png', '70.png'], 'evaluate': ['71.png', '72.png', '73.png', '74.png', '75.png']}",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,,,,,,"{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}",,,,,,,,,,,"{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['16.png', '17.png', '18.png', '19.png', '20.png'], 'train': ['21.png', '22.png', '23.png', '24.png', '25.png'], 'evaluate': ['26.png', '27.png', '28.png', '29.png', '30.png']}","{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['61.png', '62.png', '63.png', '64.png', '65.png'], 'train': ['66.png', '67.png', '68.png', '69.png', '70.png'], 'evaluate': ['71.png', '72.png', '73.png', '74.png', '75.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}",,,,,,,,,,,,,,"{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}","{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['16.png', '17.png', '18.png', '19.png', '20.png'], 'train': ['21.png', '22.png', '23.png', '24.png', '25.png'], 'evaluate': ['26.png', '27.png', '28.png', '29.png', '30.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['61.png', '62.png', '63.png', '64.png', '65.png'], 'train': ['66.png', '67.png', '68.png', '69.png', '70.png'], 'evaluate': ['71.png', '72.png', '73.png', '74.png', '75.png']}",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['61.png', '62.png', '63.png', '64.png', '65.png'], 'train': ['66.png', '67.png', '68.png', '69.png', '70.png'], 'evaluate': ['71.png', '72.png', '73.png', '74.png', '75.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['16.png', '17.png', '18.png', '19.png', '20.png'], 'train': ['21.png', '22.png', '23.png', '24.png', '25.png'], 'evaluate': ['26.png', '27.png', '28.png', '29.png', '30.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['61.png', '62.png', '63.png', '64.png', '65.png'], 'train': ['66.png', '67.png', '68.png', '69.png', '70.png'], 'evaluate': ['71.png', '72.png', '73.png', '74.png', '75.png']}",,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['61.png', '62.png', '63.png', '64.png', '65.png'], 'train': ['66.png', '67.png', '68.png', '69.png', '70.png'], 'evaluate': ['71.png', '72.png', '73.png', '74.png', '75.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['16.png', '17.png', '18.png', '19.png', '20.png'], 'train': ['21.png', '22.png', '23.png', '24.png', '25.png'], 'evaluate': ['26.png', '27.png', '28.png', '29.png', '30.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['31.png', '32.png', '33.png', '34.png', '35.png'], 'train': ['36.png', '37.png', '38.png', '39.png', '40.png'], 'evaluate': ['41.png', '42.png', '43.png', '44.png', '45.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['1.png', '2.png', '3.png', '4.png', '5.png'], 'train': ['6.png', '7.png', '8.png', '9.png', '10.png'], 'evaluate': ['11.png', '12.png', '13.png', '14.png', '15.png']}",,"{'test': ['16.png', '17.png', '18.png', '19.png', '20.png'], 'train': ['21.png', '22.png', '23.png', '24.png', '25.png'], 'evaluate': ['26.png', '27.png', '28.png', '29.png', '30.png']}",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['61.png', '62.png', '63.png', '64.png', '65.png'], 'train': ['66.png', '67.png', '68.png', '69.png', '70.png'], 'evaluate': ['71.png', '72.png', '73.png', '74.png', '75.png']}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'test': ['46.png', '47.png', '48.png', '49.png', '50.png'], 'train': ['51.png', '52.png', '53.png', '54.png', '55.png'], 'evaluate': ['56.png', '57.png', '58.png', '59.png', '60.png']}",,,,,,,,,,,,,,,,,,,,,,,,
